step,price,regime_signal,regime_active,latency_ms,short_vol,aggressiveness,pnl,pnl_delta,executed,fill_prob,dataset
109,1.9022173619777376,transition,transition,3.546405454608484,0.30779015547049654,0.616675195235279,62442.054745640446,0.0,0.0,0.47147647325462044,binance_futures
110,1.6168809280520253,transition,transition,3.038534849417605,0.15000201324471546,0.6211335560195855,62440.34272703689,0.0,0.0,0.5144365027958784,binance_futures
111,3.271532904815041,transition,transition,0.3835518291110547,1.023360439260358,0.6119248768447157,62450.264633100356,-0.006005797113175504,-5.0,0.7968051913797858,binance_futures
112,2.5988290704495842,transition,transition,3.9766092570536262,0.2056234352328756,0.6229026774753078,62449.59192926599,0.0,0.0,0.4403330801318453,binance_futures
113,2.8500405462917566,transition,transition,2.34865337791406,0.09666333145900746,0.634841323945506,62449.837712771296,-0.005427970536402427,-5.0,0.5821628195197903,binance_futures
114,3.4118317856027915,transition,transition,1.7952240130370003,0.19711692875457246,0.6306514544338286,62447.58409278401,-0.006455030037614051,-5.0,0.63683639027245,binance_futures
115,3.8912310867004978,transition,transition,1.7286760508213967,0.1405108256276496,0.6688485847655596,62443.26169114091,-0.007807933223375585,-5.0,0.6600706120722614,binance_futures
116,6.962886267934944,transition,transition,2.3887203060673494,0.7893787628631953,0.6659839433003135,62400.244607092274,-0.013911511356127448,-5.0,0.5903467034906288,binance_futures
117,1.0,transition,transition,3.033265079789449,0.8563813968059282,0.6550521161496752,62513.53748102669,-0.001965156348887831,5.0,0.5256773113449223,binance_futures
118,1.0,transition,transition,3.16056442737616,0.0,0.6616713218136727,62513.53748102669,0.0,0.0,0.5169926118553735,binance_futures
119,1.0,low_vol,transition,3.4831865830522615,0.0,0.6703326931977946,62513.53547002861,-0.002010998076002579,5.0,0.4925032527283642,binance_futures
120,1.3015524971593664,low_vol,transition,3.2180593477878174,0.3015524971593664,0.6647466053363625,62510.82149755418,0.0,0.0,0.5126505594956573,binance_futures
121,1.0,low_vol,transition,2.673957670417572,0.23168677238720958,0.6633549729362632,62513.53547002861,0.0,0.0,0.5595726097276117,binance_futures
122,1.4721300126281933,low_vol,transition,3.424227409822233,0.4721300126281933,0.6537287582248724,62509.28629991496,0.0,0.0,0.49073744599931735,binance_futures
123,1.0,low_vol,transition,3.2297376995752813,0.3207121711928824,0.6636686448051679,62513.53347902268,-0.001991005934542045,5.0,0.510235084560064,binance_futures
124,1.0,low_vol,low_vol,2.230073801282061,0.0,0.8167314061585127,62513.53347902268,0.0,0.0,0.6046764722688718,binance_futures
125,1.0,low_vol,low_vol,3.6977491025627263,0.0,0.8198058120059298,62513.53347902268,0.0,0.0,0.47403744260399633,binance_futures
126,1.0,low_vol,low_vol,3.92887661039812,0.0,0.8284054694943086,62513.53149084955,-0.001988173127756454,4.0,0.4581248564647473,binance_futures
127,1.0,low_vol,low_vol,3.0996175160038577,0.0,0.8416331412321484,62513.53149084955,0.0,0.0,0.5296854599558742,binance_futures
128,1.7836558785520729,low_vol,low_vol,4.8522416946624025,0.7836558785520729,0.8225943551623703,62513.53149084955,0.0,0.0,0.39196121671006134,binance_futures
129,2.315976582516164,low_vol,low_vol,3.0257150548794884,0.29844361256287594,0.8180829612415289,62513.52694366319,-0.00454718635592144,-4.0,0.5298816992469783,binance_futures
130,4.640684591518006,low_vol,low_vol,2.9181570098479193,1.0037700840982566,0.7935514836784421,62504.21927333404,-0.008838293149892706,-4.0,0.5326337780802329,binance_futures
131,7.801090315359973,low_vol,low_vol,3.4198466965120873,0.6810214444692894,0.7784408374229921,62478.93602754331,0.0,0.0,0.485690769059463,binance_futures
132,10.163027815703412,low_vol,low_vol,3.655785289932417,0.30277017761131375,0.771633395079013,62460.04052754056,0.0,0.0,0.46521217139160337,binance_futures
133,12.368933513736588,low_vol,low_vol,3.5708890610402912,0.21705201816182362,0.7722787974626187,62442.39328195629,0.0,0.0,0.47210418830155526,binance_futures
134,5.87900081326119,low_vol,low_vol,5.459551546851559,0.5246962232651555,0.7685020797054595,62494.3127435601,0.0,0.0,0.34418558630942203,binance_futures
135,8.389457160188474,low_vol,low_vol,4.346932158421365,0.4270209218655793,0.7684079416505534,62474.22909278468,0.0,0.0,0.4143955927768795,binance_futures
136,9.475701915805931,low_vol,low_vol,2.9295637899101195,0.12947735888945813,0.7653170291635764,62465.52173014124,-0.017404598496796098,-4.0,0.5239845935328405,binance_futures
137,1.0,low_vol,low_vol,3.666993147052372,0.8944669208798188,0.747776060113583,62567.22835846837,-0.001794662544853054,4.0,0.4584503473499861,binance_futures
138,1.0,low_vol,low_vol,2.433380319627077,0.0,0.7563425815044859,62567.22654324617,-0.0018152221964555793,4.0,0.5661385270808709,binance_futures
139,1.0151901080331016,low_vol,low_vol,3.662268420891951,0.015190108033101613,0.761913001332599,62567.16392644634,-0.0018563677003839985,4.0,0.46291837732358826,binance_futures
140,1.0,low_vol,low_vol,3.831407762020962,0.014962821163153334,0.7630714927290629,62567.16392644634,0.0,0.0,0.4507914030433762,binance_futures
141,1.0,low_vol,low_vol,3.7343253774202245,0.0,0.7900611455812478,62567.16392644634,0.0,0.0,0.46404814403389805,binance_futures
142,1.6089401417305529,low_vol,low_vol,4.077697729254614,0.6089401417305529,0.7815463870535048,62567.16090853909,-0.0030179072491591796,4.0,0.4359987847436255,binance_futures
143,1.0,low_vol,low_vol,3.9116194316599504,0.37847283807313403,0.7749981946740796,62564.7232879765,-0.001859995667473413,4.0,0.44666076228513146,binance_futures
144,1.0348350670027668,low_vol,low_vol,3.347331548718958,0.03483506700276684,0.7779033452428509,62565.000036508536,-0.0019320039864396676,4.0,0.49169987751742145,binance_futures
145,1.0494699939253813,low_vol,low_vol,2.794084050066249,0.01414227966298261,0.7827281443802545,62565.1756556316,0.0,0.0,0.5400496594071941,binance_futures
146,1.0,low_vol,low_vol,3.007717662139555,0.0471380737055153,0.8009655300008027,62564.5820157045,0.0,0.0,0.5261354060537723,binance_futures
147,1.0,low_vol,low_vol,3.1406255553321274,0.0,0.8224271147991171,62564.5820157045,0.0,0.0,0.5205078245512093,binance_futures
148,1.0,low_vol,low_vol,2.7025719335620724,0.0,0.8228350974655789,62564.581068842694,-0.0009468618081882596,1.9178849099999535,0.5599311656337845,binance_futures
149,1.2879683679384635,low_vol,low_vol,3.071973067833866,0.2879683679384635,0.8155509964657016,62568.58660800749,-0.002371437891270034,-3.762739777833861,0.5244556769773886,binance_futures
150,1.6387303702647393,low_vol,low_vol,1.836434122187679,0.27233743549751105,0.815624640218315,62572.148647047965,0.0,0.0,0.6446295566346819,binance_futures
151,2.108786548477476,low_vol,low_vol,4.175237639391456,0.2868416835020874,0.8171875720468939,62576.917999900004,-0.004135857983783353,-4.0,0.4362153895606567,binance_futures
152,1.0,low_vol,low_vol,2.2054254999865237,0.5257936367613922,0.8151340981193084,62570.09130145169,-0.0019563218374969438,4.0,0.6052980362563225,binance_futures
153,1.0,low_vol,low_vol,1.3588172362668092,0.0,0.8224376573935953,62570.09130145169,0.0,0.0,0.700039556432457,binance_futures
154,1.397244608614509,low_vol,low_vol,4.022535629382488,0.39724460861450894,0.8128953069435737,62574.12265215254,-0.0027259526032139547,-4.0,0.44668323384583236,binance_futures
155,1.0,low_vol,low_vol,4.157854970296655,0.2843057014966134,0.8062151895047424,62571.67609635984,-0.0014575737004633993,3.013202351576961,0.435085299570287,binance_futures
156,1.0,low_vol,low_vol,2.711898631324163,0.0,0.8068313192760656,62571.67574128897,-0.00035507087159203365,-0.7334677986994436,0.5536511670121086,binance_futures
157,1.0,low_vol,low_vol,4.133088859375872,0.0,0.80656532618026,62571.67574128897,0.0,0.0,0.4368849062515954,binance_futures
158,1.1033185951398978,low_vol,low_vol,6.317113640441628,0.10331859513989783,0.8204150121608537,62572.54600131896,-0.001219889243657235,-2.246128594909755,0.30635288640471886,binance_futures
159,1.0,low_vol,low_vol,5.007758969596243,0.09364348212294682,0.8247494313359995,62571.906362880785,-0.00022536986944032833,0.45543098807635296,0.38212752691879676,binance_futures
160,1.655777998529898,low_vol,low_vol,3.91606384273134,0.6557779985298979,0.8339492699902367,62576.260157302255,-0.003314003646664787,-4.0,0.46059154673003605,binance_futures
161,2.2927365091661476,low_vol,low_vol,4.046504610561423,0.38468835266671064,0.8421210819069264,62577.94439158064,0.0,0.0,0.4525654895494519,binance_futures
162,3.6221870465523263,low_vol,low_vol,4.4969442223182625,0.5798531719938854,0.8343089355813229,62581.45970086547,0.0,0.0,0.41820287384548777,binance_futures
163,3.251932455485006,low_vol,low_vol,3.0586862979991767,0.10221851779292739,0.8372564727762969,62580.48068031139,0.0,0.0,0.5323402975369758,binance_futures
164,3.0194332467783527,low_vol,low_vol,1.5127190045881196,0.07149570659578096,0.8486928693236091,62579.859759899016,-0.00615017151721986,-4.0,0.693240240613198,binance_futures
165,2.278677720059071,low_vol,low_vol,3.2857079758822123,0.24532932712112318,0.8537511059326292,62580.8640895178,0.0,0.0,0.5172359661548427,binance_futures
166,3.746164874790582,low_vol,low_vol,3.4572716661424967,0.6440082078361957,0.8396306421608875,62578.87444413342,0.0,0.0,0.4989700213509851,binance_futures
167,1.0,low_vol,low_vol,2.5628101347206798,0.7330603341221329,0.843740119974864,62582.59571871057,-0.0020249762892490253,4.0,0.5805121990555246,binance_futures
168,1.8209698564775816,low_vol,low_vol,2.3953287927286695,0.8209698564775816,0.8221896090410943,62584.76651249181,0.0,0.0,0.5901507837192586,binance_futures
169,1.0,low_vol,low_vol,5.100593674536473,0.45084209030545735,0.8100429384699882,62582.593774607514,-0.0019441030526650138,4.0,0.37376003330820645,binance_futures
170,2.0391860553847754,low_vol,low_vol,4.046846013223529,1.0391860553847754,0.7849877957075867,62589.498315972625,0.0,0.0,0.4396075236115575,binance_futures
171,1.0,low_vol,low_vol,1.6551971220391275,0.5096082589622705,0.7717321502200897,62582.59256221433,-0.001212393181049265,2.6183375778990827,0.6507240186722609,binance_futures
172,1.0815897183247216,low_vol,low_vol,1.3285303872607086,0.08158971832472162,0.7823349399414241,62583.34753128614,-0.0007572979156975634,-1.4916269810761804,0.6917058119070053,binance_futures
173,1.0,low_vol,low_vol,4.932467528692735,0.07543499807958257,0.7887220165407944,62582.71350634166,0.0,0.0,0.38084442441394833,binance_futures
174,1.3059585175210557,low_vol,low_vol,2.1407868582280445,0.30595851752105574,0.7833764771302301,62585.089040532876,-0.0020366114476928487,-3.317852100178354,0.6043728457725611,binance_futures
175,1.0551715587707453,low_vol,low_vol,4.752831382126831,0.19203286734279218,0.7795331078652386,62583.97131316482,-0.0009628650950617157,1.9509967745144774,0.39017361415103474,binance_futures
176,1.222792340885233,low_vol,low_vol,1.972791931602004,0.15885642549896126,0.7743776722480796,62585.04359570396,-0.0011672100445139222,-2.054434183402825,0.6192585889352821,binance_futures
177,1.0,low_vol,low_vol,2.328400372045789,0.1821996535600999,0.7698182728281916,62584.073751423006,-0.0007860096884542145,1.701721282866833,0.5822927209137245,binance_futures
178,1.0,low_vol,low_vol,1.8904721133508975,0.0,0.7693518957724298,62584.073751423006,0.0,0.0,0.6263825716814033,binance_futures
179,1.7899192468381746,low_vol,low_vol,4.203976400640869,0.7899192468381746,0.757884396520732,62588.853809074004,0.0,0.0,0.42334693785005395,binance_futures
180,1.5379257902384764,low_vol,low_vol,3.917192511566868,0.14078481866980044,0.7607171941335314,62587.328914909136,0.0,0.0,0.4447873616187833,binance_futures
181,3.1018078168485097,low_vol,low_vol,5.546947240705483,1.016877430976388,0.74321542601255,62596.79247245185,0.0,0.0,0.3360216355424415,binance_futures
182,5.119265335398772,low_vol,low_vol,2.392546525755367,0.6504134484386058,0.740557308657122,62608.991663795874,-0.009098662463657092,-4.0,0.5676114345200254,binance_futures
