strategy,lambda,order_size,aggressiveness,latency_sensitivity,risk_cap,seed_count,realized_pnl,return_volatility,sharpe,max_drawdown,trade_count,fill_rate,avg_latency_ms,liquidity_pressure,inventory_volatility,inventory_turnover,market_price_volatility,market_mean_net_flow,market_net_flow_volatility
trend_following,0.05,4.0,1.3,0.4,35.0,2.0,586.6391291962452,8.226425402874945,1.0187413611552607,583.9424485912483,3372.0,0.6745349069813963,3.536536880669898,2.728355629717932,19.12996302048418,2.0987350997829557,0.4645598788919202,-0.0008482498147363692,3.60516123046217
trend_following,0.05,4.0,1.3,0.4,50.0,2.0,-3298.9649233733453,12.672795357922077,-3.6761521503438708,3714.67467754088,3342.0,0.6685337067413483,3.579213694334457,3.102838367199646,28.18486629710149,2.3867987439996146,0.48026749857121986,0.002952112237135607,3.9499145986975948
trend_following,0.05,4.0,1.3,0.8,20.0,2.0,741.9298019104308,3.7184532607125735,2.737347590533787,198.02682604472594,2963.5,0.5928185637127426,3.3880280980582658,1.6176839950310362,9.403559967097989,1.2443723038700387,0.41025765347259935,0.00020335624721960383,2.5090703200522064
trend_following,0.05,4.0,1.3,0.8,35.0,2.0,288.8341280052057,8.039076483177137,0.4713324580054889,755.6628820232884,2838.0,0.5677135427085417,3.4058762342410045,2.384925362738689,18.804093964719826,1.8345579713374134,0.4552289618098367,-0.003088257571279553,3.3945611587189934
trend_following,0.05,4.0,1.3,0.8,50.0,2.0,-2142.297105901549,11.64977431080397,-2.5970105575234883,2460.871802428407,2884.0,0.5769153830766154,3.394195188166843,2.714347455285731,26.52388527734348,2.087959580988948,0.46445882236453134,-0.008186389034460414,3.698635338948078
trend_following,0.05,6.0,0.5,0.4,20.0,2.0,1248.07152592174,3.1649345400105933,5.578991194505271,80.25616733427165,3529.0,0.7059411882376475,3.5139237218870925,0.6667436480873861,8.759755622958181,1.3334872961747721,0.3673330332205913,-0.00011478315213237162,1.0062429096636523
trend_following,0.05,6.0,0.5,0.4,35.0,2.0,2283.0812853374837,5.974239562346953,5.389341197837396,185.0253683084834,3523.5,0.7048409681936387,3.542024136391462,1.1238516923444428,15.96200440182664,2.2477033846888856,0.3843320239644039,0.0015708801816176222,1.5898904654146753
trend_following,0.05,6.0,0.5,0.4,50.0,2.0,3229.9431816838796,9.093753053501123,5.01571871038192,363.9009092473739,3498.5,0.6998399679935987,3.531525376858501,1.435385364792844,23.65625020886802,2.870770729585688,0.391685146025714,0.0015540344167452574,1.92317612940236
trend_following,0.05,6.0,0.5,0.8,20.0,2.0,1270.7734209781788,3.1702885882015774,5.565069941656478,103.94279375571216,3025.5,0.6052210442088417,3.3954091504504187,0.6006644393947869,8.677723454561743,1.2013288787895737,0.3682022324050609,0.0003024251110279927,0.9808358815478935
trend_following,0.05,6.0,0.5,0.8,35.0,2.0,1785.8554831005656,5.794411312544311,4.263546534849407,220.3493904325734,3002.0,0.6005201040208041,3.3834679320945957,0.9964635579925102,15.373201569508456,1.9929271159850204,0.37882417270677793,0.002016638495650169,1.5175949638860362
trend_following,0.05,6.0,0.5,0.8,50.0,2.0,2411.7466776381893,8.730872312386747,3.8961146986003365,303.9252432813937,2997.5,0.5996199239847969,3.392998161271497,1.2803057722025801,22.63314406076018,2.5606115444051603,0.38888885029539055,0.0015450762999056331,1.834273353764837
trend_following,0.05,6.0,0.9,0.4,20.0,2.0,1222.0323694507592,3.487114125452271,4.963800447833837,130.11808004224736,3507.5,0.7016403280656132,3.5340351935333008,1.2425157249589096,9.264542888008295,1.380573027732123,0.3910423387422485,0.0008299285589360738,1.8892358697688407
trend_following,0.05,6.0,0.9,0.4,35.0,2.0,1993.3352163940328,7.300990257391648,3.83800032634766,328.3283625160125,3433.0,0.6867373474694939,3.5289491569474603,2.166383588948526,17.881656872501516,2.407092876609518,0.4374316193999303,0.0007491069019710767,3.061582192294614
trend_following,0.05,6.0,0.9,0.4,50.0,2.0,1192.4428597152194,11.87891207655107,1.4139729806293388,803.1650393471555,3380.5,0.67623524704941,3.5221526795774745,2.8054230672370215,27.537704074319656,3.117136741374579,0.471559504428052,-0.0005760719769226596,3.720868444390301
trend_following,0.05,6.0,0.9,0.8,20.0,2.0,1136.514136555442,3.4242419939511306,4.644101441291378,135.87809135286417,2996.5,0.5994198839767954,3.399638028914408,1.124659973087892,9.028433408122497,1.2496221923198823,0.38730726046078945,0.0013475578068649018,1.8425826579766391
trend_following,0.05,6.0,0.9,0.8,35.0,2.0,1455.197963656893,7.118947258628639,2.8874201091865084,381.75425202523945,2913.5,0.5828165633126625,3.385837255457875,1.9649172907834052,17.45441987343115,2.1832414342038238,0.43270294725191194,-0.0007951239129565552,2.9619826302635683
trend_following,0.05,6.0,0.9,0.8,50.0,2.0,1406.1089747632107,11.571223584211953,1.7190103165263055,664.0120612921171,2862.0,0.57251450290058,3.3782102047778904,2.458371532104823,26.88711852348214,2.7315239245610026,0.45997205664688245,-0.0005527069149634679,3.5042646086803577
trend_following,0.05,6.0,1.3,0.4,20.0,2.0,1287.2021022448178,4.0185263779766744,4.526324561418383,135.5867096476601,3449.0,0.6899379875975196,3.518157788451962,1.9095585591084894,10.049724999295222,1.46889119931422,0.4308434478487386,-0.002152921531396612,2.930571538381634
trend_following,0.05,6.0,1.3,0.4,35.0,2.0,1532.4285886567632,9.597526900752591,2.2612992848347915,386.5748321098334,3315.5,0.6632326465293059,3.533125384920223,3.3777807442998493,20.91160150890353,2.598292880230724,0.5263702142600718,0.0024737236654768582,4.761628084653545
trend_following,0.05,6.0,1.3,0.4,50.0,2.0,-2048.062284510899,15.413228511635396,-1.8972906444989448,2540.9702546300887,3201.5,0.6404280856171234,3.518761790963667,4.017416962304943,31.23150860929726,3.0903207402347026,0.5621152638467646,-0.00017235587199961825,5.424482514956361
trend_following,0.05,6.0,1.3,0.8,20.0,2.0,843.3294447032368,3.858005985070057,3.009484012947304,144.25805851244263,2947.5,0.589617923584717,3.4049981388514827,1.7602437235840087,9.524660692549421,1.3540336335261602,0.42977396251177635,0.001178575680702604,2.895880755635246
trend_following,0.05,6.0,1.3,0.8,35.0,2.0,1179.739924375825,9.382881529527372,1.7626983266712792,515.5222403302228,2792.5,0.5586117223444689,3.3689333040256404,3.015454025980805,20.492462860579188,2.3195800199852936,0.5172383032002241,0.001143057357321088,4.554591418818559
trend_following,0.05,6.0,1.3,0.8,50.0,2.0,-2460.9416285680095,15.082163246594437,-2.3104420116704603,2841.8735544306337,2790.5,0.5582116423284658,3.4087650171257966,3.6547241062375875,30.410683622749723,2.811326235567484,0.5531019634953931,-0.0029381734265861176,5.199664293510217
trend_following,0.12,2.0,0.5,0.4,20.0,2.0,1006.9483630555744,3.410690449845857,4.171161352622764,161.0783384256842,3477.5,0.6956391278255651,3.5395220561458043,0.61367672723644,9.513306263136748,1.22735345447288,0.3622872577052555,0.000729936256364812,0.7666955655481205
trend_following,0.12,2.0,0.5,0.4,35.0,2.0,1586.8594653975924,5.5840955925688665,4.007588388935825,206.15741771959287,3530.5,0.7062412482496498,3.541519595410009,0.6699493658265464,15.49799709405775,1.3398987316530928,0.36588057981479627,0.00027714814735658815,0.8112072271147956
trend_following,0.12,2.0,0.5,0.4,50.0,2.0,1128.9252286132378,6.9633239255117125,2.2787949991220677,252.62475854265085,3641.5,0.7284456891378276,3.5378167098466973,0.7079025273124419,19.380160502265184,1.4158050546248837,0.3655357916004096,-0.0011663416144476319,0.837199563770536
trend_following,0.12,2.0,0.5,0.8,20.0,2.0,1000.3931395251652,3.4320822319014432,4.122132138625121,113.54793790555203,2978.5,0.5958191638327666,3.383507533248741,0.5309869966417001,9.331481969485473,1.0619739932834003,0.3666528447306957,-2.3075423051313712e-05,0.7138124356613995
trend_following,0.12,2.0,0.5,0.8,35.0,2.0,1280.5596467189944,5.306802395079142,3.3930550658133978,288.30281220371694,3043.0,0.6087217443488697,3.401183506887068,0.5802480563728849,14.459241952187497,1.1604961127457698,0.3666163658747664,-4.9111564799601034e-05,0.7555525063968407
trend_following,0.12,2.0,0.5,0.8,50.0,2.0,1335.707925426371,6.812885064433651,2.7815756708451707,281.01986216430186,3095.5,0.6192238447689538,3.416289890077969,0.6025075026583002,18.69337951236013,1.2050150053166004,0.36631343303699054,-0.0006839109234156478,0.7727109421665783
trend_following,0.12,2.0,0.9,0.4,20.0,2.0,1058.7818815291796,3.757648584544099,3.973382509471648,131.4062980789773,3448.5,0.6898379675935187,3.5461198897370947,1.107086862962915,10.15200540633576,1.2300965144031757,0.3750054220464839,0.00029561277730179953,1.3845673713480835
trend_following,0.12,2.0,0.9,0.4,35.0,2.0,1147.1984905272448,6.033130731108065,2.6983738672647704,297.5837845726204,3542.0,0.7085417083416683,3.5473179161531263,1.2192006277419054,16.183470345073268,1.3546673641575935,0.3780807756654575,-0.0010726073625283543,1.4707590480047008
trend_following,0.12,2.0,0.9,0.4,50.0,2.0,30.895581659611707,7.494599143339271,0.05311654267644944,648.0498413773296,3606.0,0.7213442688537708,3.5381430939326055,1.273900695759389,20.07715838491987,1.4154452175103445,0.37838755663794954,0.001110481424304369,1.5094261204281791
trend_following,0.12,2.0,0.9,0.8,20.0,2.0,987.7819442483164,3.6781528073889884,3.7647184457064733,180.01029529487403,2924.5,0.5850170034006801,3.366857496958691,0.949694564467465,9.839174274404836,1.0552161827415811,0.3737595546543273,-0.001468559743418754,1.2841026441883565
trend_following,0.12,2.0,0.9,0.8,35.0,2.0,780.6368233889368,5.658269490036317,1.9529384474765306,311.6485503584098,3020.0,0.6041208241648329,3.429308989061405,1.0466589231318078,15.070242181427709,1.1629543590352807,0.37633380140145734,0.0016847849895494178,1.3642547330380228
trend_following,0.12,2.0,0.9,0.8,50.0,2.0,378.94523680489806,7.283736929626889,0.7380685006050853,735.0472348871228,3073.0,0.6147229445889177,3.414069626260421,1.0824191963477006,19.38650164203213,1.2026879959418229,0.3777311202883831,0.0014882785719769816,1.3907830186001606
trend_following,0.12,2.0,1.3,0.4,20.0,2.0,-204.9149209464802,3.902996707662901,-0.740836684125022,419.53801378589765,3446.0,0.6893378675735147,3.530362042914586,1.6415597137930775,10.120249179567798,1.2627382413792232,0.39209591760575935,-0.002922796676406488,2.0352971469436607
trend_following,0.12,2.0,1.3,0.4,35.0,2.0,-931.3007508771523,6.541140941680661,-2.0196319030831633,1166.0809430936515,3528.0,0.705741148229646,3.5354715641757717,1.7788839275239607,16.383353522084896,1.3683722519414232,0.4007784699857527,-0.0026545834654871617,2.1398077093784447
trend_following,0.12,2.0,1.3,0.4,50.0,2.0,-822.7394590360223,8.503336802698769,-1.3961242426332052,1136.5977394695824,3525.0,0.7051410282056412,3.538168211498861,1.806445419941669,21.665569485346257,1.3895733999550406,0.4019061752768483,-0.00414661718727672,2.1619669317035366
trend_following,0.12,2.0,1.3,0.8,20.0,2.0,487.5035569945022,3.9354674631822757,1.7400691934846033,286.58052261589455,2900.0,0.580116023204641,3.395022534367457,1.377989502633818,10.248591119356641,1.0599919251028966,0.3935159024453013,-0.003429353675024896,1.8655168467199776
trend_following,0.12,2.0,1.3,0.8,35.0,2.0,272.00310065426254,6.274013386918145,0.6084661380755945,682.4792713403394,2994.0,0.5989197839567914,3.424568978769546,1.5083748687961642,16.055439879575975,1.1602883606123768,0.39424325237954916,0.00021834684707227854,1.9691738867444382
trend_following,0.12,2.0,1.3,0.8,50.0,2.0,-156.74134826997062,8.032360427388797,-0.271872605861179,997.8956934943096,3043.5,0.6088217643528706,3.4261275230904644,1.554410078260969,20.44940366457803,1.1957000602006826,0.3971675562419489,-0.0037917216354721468,2.00424961293785
trend_following,0.12,4.0,0.5,0.4,20.0,2.0,1280.5311155602385,3.9918589140652934,4.513595588568976,210.973943481942,3412.5,0.6826365273054611,3.5171439101969506,0.9962684825885055,10.800247365400628,1.992536965177011,0.374099798075918,0.001053797070197968,1.3316555929697471
trend_following,0.12,4.0,0.5,0.4,35.0,2.0,2009.089933374902,6.804708476230198,4.148911958895553,268.8263040084063,3426.5,0.6854370874174835,3.5267472377308158,1.1947576649603024,18.101929993898153,2.389515329920605,0.3787409431035548,0.00018783204837914214,1.5099362382305614
trend_following,0.12,4.0,0.5,0.4,50.0,2.0,1637.8213439100025,9.12162938345764,2.5336315967141774,425.522031360337,3514.5,0.7030406081216243,3.524354267876073,1.3022241282360276,24.079820550441813,2.6044482564720552,0.3810486067376757,-0.0012109309025730905,1.5933579018173798
trend_following,0.12,4.0,0.5,0.8,20.0,2.0,1388.043997387226,3.8942958472116964,4.981915590339745,140.85783775682518,2878.5,0.5758151630326065,3.3982420110303946,0.85248946353855,10.631397978680978,1.7049789270771,0.37131062827336164,-0.0013193378755555836,1.2355172674321908
trend_following,0.12,4.0,0.5,0.8,35.0,2.0,1745.5325932837363,6.570530018391349,3.749115277834887,286.88809421351664,2906.0,0.5813162632526505,3.395757980243104,1.028143194121037,17.450198842652995,2.056286388242074,0.3797140381094438,-0.0008314088470106225,1.403962378255502
trend_following,0.12,4.0,0.5,0.8,50.0,2.0,2190.099718274062,8.907228122576456,3.4681184851473184,529.9707294373886,2979.0,0.5959191838367673,3.422671945574323,1.1107990453524703,23.826568263081988,2.2215980907049406,0.3803245735255949,0.0024280716644456187,1.4722181192313966
trend_following,0.12,4.0,0.9,0.4,20.0,2.0,858.9872895869279,4.593317593043686,2.640279537795738,231.32527972134943,3350.0,0.670134026805361,3.5201804183278953,1.8251831033976167,11.68749229697816,2.0279812259972774,0.4113552174672371,0.0012583399538600342,2.445287530739453
trend_following,0.12,4.0,0.9,0.4,35.0,2.0,379.30296962047237,7.879182133993128,0.6783146544160825,439.76421801456047,3372.0,0.6745349069813963,3.555772364384217,2.193728295248472,19.53400710545914,2.437475883609287,0.41967527429997625,0.0009576349906571828,2.763423461940311
trend_following,0.12,4.0,0.9,0.4,50.0,2.0,-427.4316242017509,11.186128203752062,-0.5411084583624566,1006.4208996502591,3395.0,0.6791358271654331,3.5450351215223117,2.3104136989667587,26.909709206529136,2.5671263321851434,0.43008048526824294,-0.0016053086818652437,2.8599495397578503
trend_following,0.12,4.0,0.9,0.8,20.0,2.0,1203.0927632212292,4.460492357880586,3.788523768757887,145.65170469144329,2826.5,0.5654130826165233,3.385952571243788,1.555536382997991,11.509721947599854,1.7283737588866068,0.4031135127261056,-6.108826594589502e-05,2.2602032228162408
trend_following,0.12,4.0,0.9,0.8,35.0,2.0,1181.190946583009,7.579120261990352,2.1863115040236027,443.8071946485642,2824.5,0.56501300260052,3.426326315696281,1.8276274361019493,19.131427056855713,2.0306971512243015,0.4126378928096981,0.0006278625378629229,2.5211595850377835
trend_following,0.12,4.0,0.9,0.8,50.0,2.0,-139.94628358122475,10.523934109441118,-0.19191420467318085,817.7167121550738,2921.5,0.5844168833766753,3.4127407286097986,2.00122854267687,25.55309475692485,2.2235872696408556,0.4211817217122415,-0.004102730240474727,2.662438329611633
trend_following,0.12,4.0,1.3,0.4,20.0,2.0,970.7942087696318,5.369449217295004,2.5476536523241906,250.72936893147556,3209.5,0.6420284056811363,3.5477774028880527,2.5817565217681837,12.706629647952141,1.98596655520624,0.45737405148603316,-0.002568320389034846,3.5194440063415717
trend_following,0.12,4.0,1.3,0.4,35.0,2.0,-358.7707591923912,9.528252802100956,-0.5278830012081438,1247.0816513746904,3256.5,0.6514302860572114,3.5496031800913483,3.0545360922126052,21.374301319979523,2.3496431478557387,0.4769600105465994,0.005081600962002298,3.9275146093606113
trend_following,0.12,4.0,1.3,0.4,50.0,2.0,-3204.0142797210374,13.163079627414476,-3.4461281202953895,3345.9351800547392,3338.5,0.6678335667133426,3.5580387791143515,3.290129248196017,28.549340055728777,2.5308686524583344,0.4892312587600478,-0.0010694915337470827,4.106571957827393
trend_following,0.12,4.0,1.3,0.8,20.0,2.0,603.3800330217786,5.176501159908565,1.6493947516558363,400.62207592653704,2764.5,0.5530106021204241,3.3991318330263915,2.2821109249121463,12.339801188310137,1.7554699422400817,0.44638065332089655,-0.00044648193451623966,3.320449621697458
trend_following,0.12,4.0,1.3,0.8,35.0,2.0,-407.1678182893428,8.87506868669846,-0.64124500569442,985.5236559280287,2814.5,0.5630126025205041,3.4140260269850384,2.687959690274563,20.120470067167425,2.0676613002111277,0.46947135059212686,0.0001523490593561248,3.6914500651377646
trend_following,0.12,4.0,1.3,0.8,50.0,2.0,-3160.5535928596746,12.111341844231687,-3.716613332028521,3618.3260336074236,2875.5,0.5752150430086017,3.408265168753064,2.8559753178797442,26.777246448626343,2.1969040906766306,0.47394991300985867,0.0028120621107602917,3.826726675579004
trend_following,0.12,6.0,0.5,0.4,20.0,2.0,1898.1265373990313,4.289364373177628,6.254689849081631,169.36146963236263,3368.0,0.67373474694939,3.568663061889209,1.1770622699504854,11.50852691568549,2.3541245399009707,0.3825176105355098,0.000954430264558483,1.6847473846865841
trend_following,0.12,6.0,0.5,0.4,35.0,2.0,1877.4374902715058,7.425350979848862,3.585522093784837,349.23240217364423,3338.5,0.6678335667133427,3.5197821502212783,1.5981071432788236,19.45829466303053,3.1962142865576473,0.395406741705182,0.0004582466172195764,2.106235158753666
trend_following,0.12,6.0,0.5,0.4,50.0,2.0,2306.743813219855,10.849972128507357,3.0084568983968705,487.5217435754073,3341.5,0.6684336867373475,3.5070988577384905,1.756566137071816,27.574874081619235,3.513132274143632,0.4026867357241924,0.0014974249319533687,2.247042199889205
trend_following,0.12,6.0,0.5,0.8,20.0,2.0,1532.2228622786529,4.139922907905068,5.222097324453831,190.50789824489613,2815.5,0.5632126425285058,3.387092135008447,1.048146268910539,11.256275506110656,2.096292537821078,0.3787205575992434,0.0007657341376131374,1.612222031159594
trend_following,0.12,6.0,0.5,0.8,35.0,2.0,2478.193199962684,7.505577919331018,4.640118464967278,297.80119715633316,2847.5,0.5696139227845569,3.386395807541178,1.3788400605026987,19.476413972585036,2.7576801210053974,0.39364710134836606,-0.0004782758280672255,1.9613544667824403
trend_following,0.12,6.0,0.5,0.8,50.0,2.0,2295.7041417551745,10.359058744933089,3.134456048951842,532.2193759416335,2862.0,0.5725145029005801,3.3831800447609277,1.5217264940105233,26.693349709535276,3.0434529880210466,0.3981849740187283,-0.0035923570717074117,2.094388172963831
trend_following,0.12,6.0,0.9,0.4,20.0,2.0,1922.7315778459463,5.2638295763292025,5.149865226283563,149.03482785034134,3207.5,0.6416283256651331,3.5336292143625485,2.1572856081703797,12.874625905330955,2.3969840090782553,0.44405494557378355,-0.0028986559539417277,3.1373005639779574
trend_following,0.12,6.0,0.9,0.4,35.0,2.0,954.4443101786848,9.629279965118275,1.3914261555062835,572.0058431137489,3234.0,0.6469293858771754,3.543896299787688,2.8743854641229225,22.09791296320669,3.193761626803375,0.4752823532003787,0.003350017220378279,3.8321179205121885
trend_following,0.12,6.0,0.9,0.4,50.0,2.0,1146.2022711725413,13.767139430552195,1.1585432700370693,726.7757759610433,3259.5,0.6520304060812162,3.5307115369679254,3.117943199920833,30.90482104205328,3.4643813332455187,0.4837508289566441,-0.007555070191721323,4.0347086321360806
trend_following,0.12,6.0,0.9,0.8,20.0,2.0,1154.9126746081251,5.060144894177668,3.223328487605025,167.87441687154887,2731.5,0.5464092818563713,3.4203621564042956,1.9478513942901579,12.444041827671086,2.1642793269891145,0.43680919998689827,-0.0022163681663051374,3.01166244588704
trend_following,0.12,6.0,0.9,0.8,35.0,2.0,1400.0863135721702,9.390190772268557,2.1063299021839117,405.76342077790713,2758.5,0.5518103620724144,3.3690774251704827,2.4863351659976325,21.80209795166796,2.7625946288863568,0.4624925920342462,-0.003042210523865062,3.5683493795520764
trend_following,0.12,6.0,0.9,0.8,50.0,2.0,522.4452056411205,12.954912333466382,0.5703997141722832,921.461410743602,2803.5,0.5608121624324864,3.393703473386271,2.763308629704907,29.338679721554147,3.0703429218944662,0.471157401918594,0.0008284679427484998,3.80869798093071
trend_following,0.12,6.0,1.3,0.4,20.0,2.0,1819.0551708384583,6.296849018585611,4.081920091179264,155.4178663534433,3117.0,0.6235247049409882,3.547220357980713,3.1343671356028375,14.071433129310233,2.41105164277147,0.5204346104674396,-0.0005854603469751299,4.637927505140658
trend_following,0.12,6.0,1.3,0.4,35.0,2.0,-121.30014404685676,11.810486991252592,-0.14969434200604595,774.4833974128328,3143.5,0.6288257651530306,3.526094681856277,4.014516038397447,23.73849841669979,3.0880892603058614,0.5699731007538752,-0.008312212918961864,5.465314524750653
trend_following,0.12,6.0,1.3,0.4,50.0,2.0,-3373.3027163367433,17.134823823086485,-2.7844302691203295,3661.0221508198815,3202.5,0.6406281256251251,3.519424101095981,4.447934990719748,32.57021138241751,3.4214884543999737,0.585677735711039,-0.008318412782943135,5.810598231551614
trend_following,0.12,6.0,1.3,0.8,20.0,2.0,1813.122082317566,6.08757381188164,4.212052566985813,137.9591310116994,2623.0,0.5247049409881976,3.412662751088922,2.7847921190016116,13.690849447767647,2.1421477838474363,0.5055729882784741,0.001796400003825082,4.394824728595112
trend_following,0.12,6.0,1.3,0.8,35.0,2.0,-1236.209488324338,11.344406125078878,-1.5422901976410903,1516.4738984996352,2702.5,0.5406081216243248,3.407397829890351,3.579984273252263,23.052738501780983,2.753834056348002,0.5563202198667412,0.0016099629031934256,5.1743509207200535
trend_following,0.12,6.0,1.3,0.8,50.0,2.0,-2831.9380103542567,16.285525614639038,-2.4590460381860924,3202.00853070188,2777.5,0.5556111222244449,3.426302260853232,3.950507760928261,31.160346921100214,3.0388521237911066,0.5760925981372735,-0.003057295282611656,5.487345890874983
trend_following,0.25,2.0,0.5,0.4,20.0,2.0,1068.6751025467322,3.445108965433205,4.361816711502251,137.53687268118136,3483.0,0.6967393478695739,3.556190598572235,0.6517464453820598,9.486532430510085,1.3034928907641197,0.363153893047675,-0.0004343232638705732,0.798098298020941
trend_following,0.25,2.0,0.5,0.4,35.0,2.0,1528.4887204512559,5.265845503711889,4.110060588210072,189.08241454625824,3569.0,0.7139427885577115,3.5462355441969837,0.6935146089597161,14.531983204155479,1.3870292179194321,0.3652673434860916,-0.000894440048233748,0.8287669305153077
trend_following,0.25,2.0,0.5,0.4,50.0,2.0,1290.2343370543674,6.590045154353373,2.7659431862825326,250.6673522451801,3676.5,0.7354470894178835,3.5425590889883773,0.7224008035020434,18.213668459552384,1.4448016070040868,0.3649943929034415,-0.002282910754834057,0.8474248143155797
trend_following,0.25,2.0,0.5,0.8,20.0,2.0,1054.8304790423856,3.3730104018038056,4.421641003248239,135.80427699473506,2989.5,0.5980196039207841,3.400319462967515,0.5592769939307739,9.231091336557911,1.1185539878615478,0.36483323718098637,0.00036319771836047223,0.73963830900342
trend_following,0.25,2.0,0.5,0.8,35.0,2.0,1184.1755362054234,4.910132515867682,3.413626449253874,344.8552985548515,3061.0,0.6123224644928986,3.402664322251903,0.5957071842040786,13.530639924422937,1.1914143684081573,0.36645688126892256,0.00015164061729608613,0.7682324608337145
trend_following,0.25,2.0,0.5,0.8,50.0,2.0,1097.2276670405472,6.3472323200255065,2.459745892126053,297.5815499417856,3143.5,0.6288257651530307,3.3989064334636194,0.6185268936357412,17.289663885461145,1.2370537872714824,0.36846432344603397,-0.001635563814263282,0.7843594711521118
trend_following,0.25,2.0,0.9,0.4,20.0,2.0,762.2513320457081,3.627112903639093,2.968950458753183,230.82016874889072,3488.0,0.6977395479095819,3.5443775353660536,1.181933167231369,9.623298769763355,1.3132590747014472,0.3780959350677252,-0.0022696503595622474,1.4443683751623728
trend_following,0.25,2.0,0.9,0.4,35.0,2.0,582.73640302141,5.445058914383375,1.4878338437128706,261.1689310305217,3597.5,0.7196439287857571,3.5227334675313857,1.26558856721727,14.704594009008336,1.406209519130214,0.3780295379298674,-8.91805763907497e-05,1.5034761035636321
trend_following,0.25,2.0,0.9,0.4,50.0,2.0,200.77010661102975,6.849193790461305,0.41560546652421115,597.7142781950049,3687.5,0.7376475295059012,3.527306364258821,1.3091909098147054,18.25398129650528,1.4546565664606927,0.3800091012275454,-0.0035150292293315046,1.5316765025531462
trend_following,0.25,2.0,0.9,0.8,20.0,2.0,727.5039988017573,3.5180518730967156,2.9259337309207094,181.5912632859018,2952.5,0.590618123624725,3.388276358974681,1.0042164300294814,9.368299543201418,1.1157960333660344,0.3756034767170273,-0.00022911161034679258,1.331572089144029
trend_following,0.25,2.0,0.9,0.8,35.0,2.0,954.4050343557076,5.368825550033879,2.527962855907316,247.24128630910633,3062.0,0.6125225045009002,3.3887138115544975,1.07709845436846,14.080977730457018,1.1967760604093352,0.38007214567585984,-0.001190332078419391,1.3868913257383486
trend_following,0.25,2.0,0.9,0.8,50.0,2.0,797.9645797732554,6.709300492141258,1.6964055060357959,388.4667005482108,3097.0,0.6195239047809562,3.4097588172759505,1.0991452639205566,17.823058524467896,1.2212725154672168,0.3799139384671036,-0.001049321177295378,1.4030228963261333
trend_following,0.25,2.0,1.3,0.4,20.0,2.0,336.9257171021651,3.93379605220532,1.2054858426236013,243.54419751104084,3454.0,0.6909381876375276,3.5176710511360527,1.705389727493966,9.983663496435213,1.3118382519183611,0.3982677395607568,-0.00032065934642782484,2.0868745493945573
trend_following,0.25,2.0,1.3,0.4,35.0,2.0,81.55915836549457,5.958862855228904,0.20333871743446574,390.49160438120157,3557.5,0.7116423284656932,3.5643647108204344,1.8113128934368121,15.278552051362881,1.3933176103359197,0.3999296607414952,-0.006454151103012996,2.1627279499934122
trend_following,0.25,2.0,1.3,0.4,50.0,2.0,-206.5182074551917,7.43569457322953,-0.39362014049258753,653.6040020157393,3654.5,0.7310462092418484,3.5334469647394906,1.8786464232882947,18.939630666364096,1.4451126332985909,0.39769157702683156,-0.006335209105270007,2.2058075630722183
trend_following,0.25,2.0,1.3,0.8,20.0,2.0,286.8328540169964,3.7622902743670297,1.0443923418276453,414.23647286955645,2932.5,0.586617323464693,3.388166352139373,1.4529779773793905,9.728004722422947,1.1176753672148663,0.39392702663878065,-0.002002638417571512,1.9282723849212147
trend_following,0.25,2.0,1.3,0.8,35.0,2.0,399.3713495550288,5.746440820896842,0.9704930001119856,474.9179523727105,3031.5,0.6064212842568513,3.4022913653625437,1.547217719155059,14.63760956140196,1.1901674762730607,0.3981905261265849,6.885918683713344e-05,1.9998740974812192
trend_following,0.25,2.0,1.3,0.8,50.0,2.0,-32.5189560649826,7.155604835503383,-0.04459978412678789,739.1016331737846,3096.5,0.6194238847769553,3.401438268901419,1.5922300354938317,18.401956355531166,1.2247923349951884,0.39696565726881294,-0.0046502515937682995,2.0306517018475008
trend_following,0.25,4.0,0.5,0.4,20.0,2.0,1285.3375138880335,4.247818451638992,4.246233881738425,227.39201172626068,3377.0,0.6755351070214043,3.511982620193624,1.1421178346534622,11.309727890004197,2.2842356693069243,0.3802742966371113,0.001364513083850773,1.470016320530791
trend_following,0.25,4.0,0.5,0.4,35.0,2.0,1894.3954818228367,6.774144554925117,3.953208076209804,333.3310318414631,3458.5,0.6918383676735347,3.529275234212074,1.28925236515351,17.96281625128907,2.57850473030702,0.3827539088401233,-0.0015097723947914356,1.5869026347892863
trend_following,0.25,4.0,0.5,0.4,50.0,2.0,2316.793930347514,8.837219124152607,3.7026075171954482,340.7367933855659,3508.5,0.7018403680736147,3.546841347156585,1.3482420248366755,23.37011266962513,2.696484049673351,0.3820013944970373,0.0007318255742120008,1.6307860617748386
trend_following,0.25,4.0,0.5,0.8,20.0,2.0,1113.9863755515835,3.9950382615010938,3.8620420293005964,192.53284541370203,2848.0,0.5697139427885577,3.3942065884061887,0.9827995822666751,10.849811283688975,1.9655991645333502,0.37455307842614544,-0.0014403664267754867,1.3667491828847518
trend_following,0.25,4.0,0.5,0.8,35.0,2.0,1712.6460410508803,6.451837518661813,3.746453161926722,345.4069543198859,2925.5,0.5852170434086817,3.402891315720324,1.0939328756061257,17.278410072537767,2.1878657512122515,0.3786806679868241,-0.0017394817066232705,1.4620345633300884
