raw_time,arrival_time,latency,dimension,intensity_total,intensity_dimension
20.53903885,20.53918164,0.0001427942446,1,147.7398735,142.5451238
20.54308502,20.54308922,4.197083065e-06,1,152.8872045,147.8524117
20.55524236,20.55526408,2.171669635e-05,1,137.5870096,133.0172552
20.55890777,20.5589639,5.613262116e-05,1,144.4391036,139.9677914
20.57326187,20.57339281,0.0001309456575,1,126.3544246,122.2850264
20.59317858,20.59324211,6.35320181e-05,1,103.4099259,99.74751903
20.60206607,20.60214443,7.835682742e-05,1,103.8596934,100.3169956
20.6445436,20.6446927,0.0001491035752,1,64.86667858,61.75467702
20.65146097,20.65151139,5.041499045e-05,1,73.51548184,70.42089812
20.67488033,20.67494416,6.383005696e-05,1,64.94345115,61.95187209
20.68093656,20.68109201,0.0001554508822,1,74.44783642,71.45424607
20.69791158,20.69800736,9.578322041e-05,1,71.27254313,68.32198308
20.74214906,20.74228659,0.000137526142,1,49.9924118,47.13678946
20.76442732,20.76452387,9.655248272e-05,1,50.82848913,47.98477026
20.79683564,20.79723932,0.0004036753082,1,46.30164635,43.47823315
21.41169164,21.41176682,7.517471957e-05,0,22.42472938,17.39955418
21.41617172,21.4162251,5.337852586e-05,1,37.19642563,21.02243254
21.4167038,21.41689384,0.0001900401013,0,51.57940495,30.69555233
21.42011092,21.4203263,0.0002153800462,1,64.72204164,35.83707802
21.42604732,21.42613188,8.456570032e-05,1,74.37284335,48.38410424
21.42665573,21.42679353,0.0001378056222,1,89.59796218,63.85925989
21.42715587,21.42717653,2.066240847e-05,1,104.8142645,79.27331357
21.43233434,21.43258056,0.0002462184353,1,111.2935637,87.96514572
21.4462742,21.44634598,7.178015589e-05,0,100.7906639,32.98188877
21.44901558,21.44907819,6.260978493e-05,0,110.520597,46.03201276
21.45648531,21.45655648,7.117004722e-05,1,112.2873466,72.23239652
21.48424585,21.48425647,1.06198035e-05,0,82.43557497,38.81895919
21.50070921,21.50085137,0.0001421597226,1,77.50801693,48.78098118
21.50346018,21.50349811,3.793019466e-05,1,89.80368731,62.43685397
21.53847941,21.53868513,0.0002057201593,1,64.50187853,49.50820266
21.57120539,21.57132033,0.0001149366743,1,53.26484466,44.12755734
21.57131401,21.57133474,2.073186064e-05,1,69.19716543,60.04257395
21.57739546,21.57760894,0.0002134824379,0,76.85259658,23.08328946
21.60055151,21.60057234,2.083091878e-05,1,67.26099747,51.68901022
21.62452179,21.62455693,3.514255703e-05,1,60.61969931,49.90518106
21.63598269,21.63600703,2.433427181e-05,1,65.81657806,56.7052744
21.63899273,21.63902513,3.240041044e-05,1,78.4540111,69.68400056
21.67629532,21.67632507,2.974397461e-05,1,57.3007744,51.67217035
21.68356116,21.68359649,3.532591691e-05,1,66.62732794,61.35879206
21.69586169,21.69595376,9.206775508e-05,1,69.81370366,65.06633765
21.71171311,21.71173061,1.749517934e-05,1,68.97722745,64.74520202
21.71632012,21.71641666,9.654086973e-05,1,79.61718427,75.48566963
21.73350667,21.73357486,6.819030329e-05,1,74.73764707,70.98093776
21.76276232,21.76277101,8.689719407e-06,1,61.08711875,57.7514555
21.78230947,21.78243526,0.0001257896847,1,59.85277675,56.68003901
21.81441364,21.81456187,0.0001482265413,1,51.18771872,48.19083288
21.8266165,21.82676061,0.0001441111066,1,57.80770018,54.83616988
22.06287603,22.06297684,0.0001008133734,1,24.20494011,21.43590432
22.14352005,22.14363439,0.000114342698,1,27.04452813,24.27094905
22.25779661,22.25799916,0.0002025509791,1,25.7255052,22.9547125
22.2832656,22.28326757,1.973911924e-06,1,34.5739235,31.78592232
22.29187492,22.29190729,3.237465023e-05,1,46.35889219,43.54796065
22.3058362,22.30606133,0.0002251347975,1,52.97875647,50.15494621
22.3079476,22.3082139,0.0002662931282,1,67.1388848,64.28752032
22.33539316,22.33539791,4.751981565e-06,1,58.07427813,55.24055659
22.33588877,22.33620543,0.0003166569281,1,73.60884779,70.74489712
22.37386604,22.37396585,9.980420927e-05,1,54.58428684,51.7573594
22.38827339,22.38855878,0.0002853908233,1,58.8854307,56.05013415
22.39523977,22.3953394,9.962995978e-05,1,68.26339406,65.40984889
22.40453449,22.40456721,3.271783662e-05,1,90.03472314,87.13881276
22.40446561,22.40458497,0.0001193605121,1,74.09495487,71.23006216
22.40592302,22.40599797,7.495097247e-05,1,103.8116489,100.8889296
22.41076537,22.41095053,0.0001851559023,1,110.9739154,108.0372589
22.4312804,22.4313841,0.0001036988522,1,92.25828041,89.35804369
22.45515657,22.45519239,3.581934808e-05,1,76.19539558,73.3264164
22.45575187,22.45613911,0.0003872460964,1,91.41621723,88.51761941
22.46203842,22.462144,0.0001055745608,1,97.55994673,94.64939369
22.47622821,22.47639364,0.0001654336051,1,91.39585417,88.49729613
22.48342388,22.48350485,8.097456199e-05,1,96.21259897,93.30466793
22.50860063,22.50862589,2.52560617e-05,1,77.23902231,74.36801262
22.53921686,22.53923921,2.235775615e-05,1,61.44107825,58.60081034
22.54107382,22.54115732,8.350432345e-05,1,75.51399995,72.64634712
22.54282247,22.54291742,9.49513088e-05,1,89.21547774,86.32116279
22.58627849,22.58636214,8.36503025e-05,1,57.92944838,55.0960139
22.59032202,22.5904692,0.0001471767603,1,70.0607066,67.20366554
22.5913039,22.59134013,3.623778047e-05,1,84.87975591,81.99387803
22.61241078,22.61243868,2.790671207e-05,1,74.34377495,71.47839936
22.61715992,22.61718091,2.098961837e-05,1,84.33890604,81.45408062
22.62567104,22.62588923,0.0002181879059,1,103.0142173,85.5172093
22.62546781,22.62603347,0.0005656651917,0,87.30588572,17.52580832
22.63720028,22.63748285,0.0002825708336,1,99.42332217,84.93491698
22.63988693,22.63997917,9.223566921e-05,1,110.6575075,96.75274617
22.64678154,22.6468984,0.0001168538645,1,113.4307703,100.933465
22.64936084,22.64952139,0.0001605514412,1,124.1474665,112.1097569
22.65307202,22.65315326,8.123803717e-05,1,131.8505284,120.4470488
22.65794377,22.65815744,0.0002136764461,1,136.3584627,125.7284869
22.66009136,22.6601716,8.024124213e-05,1,146.9817205,136.6524422
22.66349261,22.66357725,8.463882827e-05,0,152.5189837,24.49371006
22.66564247,22.66580532,0.0001628560833,1,162.4565334,138.8473303
22.66851912,22.6685464,2.727969619e-05,1,169.8370045,147.3636247
22.671518,22.67152008,2.073817115e-06,1,176.4311333,155.075575
22.67162513,22.6716337,8.56641011e-06,1,192.101206,170.7543029
22.67362845,22.67379656,0.0001681137824,1,200.8912689,180.2441109
22.7010117,22.70101809,6.392190433e-06,1,135.4658799,122.3407928
22.70960019,22.70968457,8.438923701e-05,1,131.336796,119.8202309
22.71377887,22.71389906,0.0001201973543,1,137.4575236,126.6137793
22.71902642,22.71903494,8.524424339e-06,1,140.5636944,130.4965651
22.7289477,22.72907008,0.0001223769459,1,132.6874513,123.9086232
22.74705157,22.74708303,3.145741625e-05,1,110.7599603,103.7856523
22.74799953,22.74806492,6.539180651e-05,1,124.8561334,117.9302321
22.75609433,22.75623893,0.0001445944212,1,123.3803184,117.0495256
22.76862351,22.76865205,2.853928264e-05,1,113.7770747,108.2119405
22.91888864,22.91904883,0.0001601894599,1,29.01266453,26.10559807
22.94472134,22.94484709,0.0001257523942,1,36.45638531,33.58724767
22.96169938,22.96181575,0.0001163699896,1,44.21660454,41.35467625
23.13437306,23.13455735,0.0001842856777,1,24.91508151,22.14414512
23.17829299,23.17833997,4.69847063e-05,1,30.90043895,28.11887586
23.20651731,23.20671349,0.0001961784442,1,36.93690728,34.14391046
23.21651055,23.21654062,3.007345316e-05,1,47.6768975,44.86307612
23.2486643,23.24867638,1.208110246e-05,1,44.75999888,41.95201375
23.25479294,23.25487837,8.543475348e-05,1,56.51936715,53.6885196
23.26454809,23.26454995,1.863366623e-06,1,63.90251918,61.05733237
23.33255052,23.33256742,1.689771787e-05,1,38.17746507,35.38243345
23.41347214,23.41370489,0.0002327486539,1,29.79582957,27.01713461
23.42539919,23.42543391,3.47146301e-05,1,41.1440005,38.34322419
23.425405,23.42548818,8.317388691e-05,1,57.17124918,54.33928497
23.47557221,23.47558151,9.305747439e-06,1,41.88861776,39.08639575
23.48999522,23.48999739,2.168398765e-06,1,49.36008175,46.54332127
23.54013183,23.54020886,7.702821792e-05,1,39.03398533,36.23731961
23.56467743,23.56482789,0.0001504609317,1,42.92116786,40.11693816
23.56686392,23.56706169,0.0001977675601,1,57.44654616,54.6140511
23.58744815,23.58747816,3.000785115e-05,0,55.36363588,17.46365112
23.63044884,23.63064231,0.0001934688714,0,42.58116611,23.63175762
23.63598785,23.63621345,0.0002256087634,1,54.95761509,33.48591008
23.64137952,23.6414257,4.61823051e-05,1,66.16096951,46.57331255
23.65666301,23.65698786,0.0003248527992,1,66.80303556,51.62247388
23.73361562,23.73375292,0.0001372982827,1,36.43702134,30.99961393
23.74247808,23.74266258,0.0001845055933,1,47.80524593,42.77547071
23.76818995,23.76823126,4.131624227e-05,1,47.72424926,43.58557693
23.83280395,23.83296266,0.0001587140757,1,34.74506497,31.59281606
23.90806279,23.90853764,0.0004748485434,1,29.75762187,26.89822344
23.91292261,23.91305557,0.0001329625113,1,43.74847568,40.86933446
23.91432696,23.91447597,0.0001490078705,1,58.7820243,55.87565904
23.92955375,23.92964271,8.895206858e-05,1,61.4101544,58.51738627
23.93823616,23.93827475,3.858698594e-05,1,68.88421864,65.98528503
23.98411768,23.98415327,3.559428814e-05,1,48.1898725,45.35774147
23.99617437,23.99617928,4.907506094e-06,1,55.55185527,52.7091799
24.04551609,24.04559054,7.445263e-05,1,41.58674918,38.77994728
24.04588321,24.04594795,6.474082766e-05,1,57.37020036,54.53272279
24.0728894,24.07298498,9.558029258e-05,1,52.68515235,49.858933
24.07314213,24.07322661,8.448708912e-05,1,68.48962545,65.63266678
24.09732761,24.09743099,0.000103380695,1,61.2188354,58.37716606
24.10509574,24.10519121,9.547561189e-05,1,69.55313203,66.69550864
24.11081909,24.11094286,0.0001237741343,1,78.89752292,76.02188581
24.12742405,24.12751547,9.14172987e-05,1,74.81776016,71.95045767
24.18080539,24.18083949,3.410386503e-05,1,46.82726461,44.01508884
24.26404358,24.26423672,0.0001931339051,1,31.15944435,28.3780371
24.32167318,24.321691,1.782731577e-05,1,31.16032295,28.3789587
24.32843733,24.3285142,7.686256116e-05,1,44.22674026,41.4199523
24.35945506,24.3594581,3.039136785e-06,0,42.05099153,17.43775514
24.60464188,24.60485107,0.0002091890916,0,22.67917678,17.5086252
24.7625791,24.76269961,0.0001205023776,0,23.0595943,18.02709145
24.89191498,24.89199689,8.191028416e-05,1,24.91462994,20.99675651
24.94783117,24.94794513,0.0001139614905,1,29.37731103,26.22401601
24.9813272,24.98162295,0.0002957463853,1,34.83896166,31.85833829
24.99228731,24.99230236,1.505277266e-05,1,45.53388232,42.57026468
24.99864248,24.99864996,7.486512802e-06,1,57.05280269,54.08518737
25.03173028,25.03186981,0.0001395302831,1,49.20879798,46.32222328
25.07566341,25.0758528,0.0001893926051,1,40.98865813,38.15906991
25.08613311,25.08639093,0.0002578162786,1,50.73635551,47.89330032
25.10169594,25.10171609,2.014570016e-05,1,55.26431028,52.41876121
25.12899601,25.12902491,2.890398625e-05,1,51.29578474,48.46523726
25.13133815,25.13151197,0.0001738204753,1,65.33321376,62.47580904
25.13409633,25.13410494,8.611456504e-06,1,78.27278647,75.3907155
25.14115277,25.14180993,0.0006571673384,1,85.01885678,82.12484958
25.14436188,25.14442622,6.434480134e-05,1,96.24523057,93.32986618
25.18196086,25.18207314,0.0001122779848,1,65.48989897,62.6382779
25.189384,25.18944571,6.171010432e-05,0,72.21573371,17.49943907
25.20084941,25.20103558,0.0001861700232,1,75.03260313,60.52729294
25.2072192,25.20726137,4.217085666e-05,1,83.01330575,69.88461409
25.25359576,25.25362962,3.385942707e-05,1,53.53765421,46.66000022
25.25589629,25.25591178,1.549018259e-05,1,67.50889157,60.78629538
25.64621785,25.646297,7.914514322e-05,1,23.78513346,21.01656573
25.67652561,25.67655448,2.887302623e-05,1,32.51815617,29.73331086
25.74983982,25.74994612,0.0001062958494,1,29.48152021,26.7032451
25.76991598,25.7699725,5.651407394e-05,1,38.31930828,35.52390104
25.96215698,25.96240382,0.0002468479546,0,23.07887362,17.40082988
26.27039983,26.27044875,4.891686763e-05,1,23.79306116,20.99529024
26.27604055,26.27605524,1.469314391e-05,1,38.11049254,35.28814287
26.30167947,26.30168766,8.195614696e-06,1,41.95373437,39.13493079
26.31061976,26.31099053,0.000370764824,1,52.38129534,49.54489496
26.31098086,26.31101223,3.137170262e-05,1,68.09111983,65.22424826
26.34571888,26.34585301,0.0001341311197,1,53.89287316,51.060473
26.36948162,26.36952304,4.141412996e-05,1,52.46169197,49.63465685
26.37513647,26.37523101,9.453958541e-05,1,63.70936782,60.86089898
26.64783118,26.64815924,0.0003280636452,1,24.00036795,21.23294091
26.66311184,26.66320224,9.039968448e-05,1,35.74695931,32.95667849
26.74261558,26.74265738,4.18042709e-05,0,28.13757049,17.41067334
26.79537592,26.79544679,7.086915409e-05,0,29.52896173,22.50819438
26.80048795,26.80069114,0.0002031883526,0,42.10522583,35.25035984
26.81218587,26.81248357,0.0002977063553,0,49.62919608,43.13145008
26.84780947,26.84801957,0.0002101066462,0,42.9733546,37.2108311
26.84951479,26.84963192,0.000117129928,0,56.48647016,50.71863546
26.92407896,26.92440068,0.0003217191083,0,33.3989113,28.1997153
26.93437057,26.93450358,0.0001330060411,1,44.65478342,21.16094406
26.96640217,26.9664447,4.253536314e-05,1,43.21883297,29.51321878
26.96712517,26.96742672,0.0003015416459,1,58.74047925,45.16115394
27.05278099,27.05297923,0.0001982466405,1,32.95820274,28.23612814
27.14979812,27.15023484,0.000436711503,0,26.04875142,17.68489876
27.87678143,27.87707123,0.0002897995125,1,23.76080571,20.99385382
27.88215504,27.88242075,0.000265713917,0,36.82214455,17.42757697
27.89432621,27.89442759,0.0001013805867,1,46.5675425,32.28309284
27.89615658,27.89621272,5.614044561e-05,1,61.20262955,47.30210762
27.89908816,27.89914801,5.985054967e-05,1,74.18869655,60.89276693
27.91355383,27.91365901,0.0001051858343,1,73.52382501,62.84965476
27.92316085,27.92331856,0.0001577108666,1,78.05354316,68.73588519
27.93341987,27.93387912,0.0004592550865,1,81.03962397,72.91171197
27.93679647,27.93690929,0.0001128165602,1,92.2834548,84.47646739
27.94387118,27.94392077,4.958902167e-05,1,97.15857981,89.98949491
27.94576595,27.94581391,4.795880263e-05,1,109.8641773,102.8287565
27.95731515,27.95738339,6.823602539e-05,1,104.830275,98.65045722
27.99599002,27.99600727,1.724876882e-05,1,68.56269071,64.20666442
28.01427163,28.01433961,6.79870186e-05,1,65.96419055,62.07316583
28.02228199,28.02232114,3.915487564e-05,1,73.3747044,69.62350285
28.05132009,28.05137194,5.185306695e-05,1,60.48735208,57.15229037
28.07394891,28.07414505,0.0001961350804,1,57.3140204,54.16592055
28.08115136,28.08129136,0.000140001038,1,66.69318525,63.56920866
28.11485184,28.11496994,0.000118105472,1,53.81220068,50.84739169
28.11821607,28.11833372,0.00011764608,1,66.84469416,63.86359487
28.11900515,28.11923789,0.0002327396606,1,81.95022087,78.94176774
28.13326008,28.13334646,8.638688167e-05,1,79.57021552,76.59821381
28.15894504,28.15895284,7.807200709e-06,1,66.74144345,63.83315404
28.20187203,28.201986,0.000113971444,1,48.76883061,45.92876681
28.22151406,28.22164844,0.0001343816627,1,51.46783297,48.63046172
28.22651285,28.22654262,2.977168577e-05,1,63.33768571,60.4787874
28.22755161,28.22769032,0.0001387093679,1,78.22545875,75.33789706
28.24015104,28.24016211,1.107504789e-05,1,78.55391736,75.66897587
28.24149305,28.24155976,6.670402265e-05,1,92.70938366,89.79719783
28.27529803,28.27534774,4.970136251e-05,0,65.64497129,17.4892889
28.2793879,28.27940896,2.106004417e-05,1,77.12735982,60.76563762
28.28326901,28.28341169,0.0001426874767,1,87.97545608,72.60020773
28.29680179,28.29686858,6.679016029e-05,1,84.97864359,72.56928764
28.33529404,28.33538591,9.186479055e-05,1,59.5336241,52.28697927
28.38143,28.38173737,0.0003073709077,1,44.34960032,39.78985942
28.38216159,28.3822554,9.38165597e-05,1,59.84881961,55.28437713
28.38901479,28.38910277,8.798256575e-05,1,69.20423816,64.8428295
28.39328927,28.39339271,0.0001034399895,1,80.19831317,75.93891111
28.39632161,28.39639547,7.386150114e-05,1,107.9393338,103.70731
28.39614393,28.3963996,0.0002556616813,1,92.20786087,88.00181713
28.40086805,28.40105657,0.0001885190734,1,115.2605123,111.1273452
28.40381536,28.40384222,2.685241881e-05,1,125.1362968,121.0519261
28.406843,28.4069491,0.0001061032091,1,134.2691008,130.232774
28.41016821,28.41018482,1.66124202e-05,1,142.1585665,138.1747247
28.4121999,28.41224737,4.746237069e-05,1,168.8421182,164.8456341
28.41211929,28.41227709,0.000157796599,1,153.0450861,149.0778135
28.42092763,28.42097782,5.018408464e-05,1,175.0622592,171.2053866
28.42081239,28.42100326,0.0001908703961,1,159.3802587,155.5520665
28.42512304,28.42519387,7.082703216e-05,1,177.6257514,173.8279161
28.43204613,28.43214521,9.908535323e-05,1,171.6887299,167.9970306
28.43422185,28.43428958,6.773450066e-05,1,180.7382828,177.0560936
28.44468421,28.44485441,0.0001701920605,1,164.1044527,160.569761
28.44542776,28.44556011,0.0001323417921,1,177.8273394,174.2732455
28.44634004,28.44634281,2.778536741e-06,1,190.7831031,187.2126094
28.45780073,28.45781101,1.027105445e-05,1,169.3172715,165.8865727
28.46307427,28.46311474,4.047210743e-05,1,169.1736143,165.7812839
28.46846154,28.46899603,0.0005344918522,1,168.7142498,165.3577896
28.47402506,28.47406445,3.938295775e-05,1,167.7931713,164.4708787
28.47412343,28.47417323,4.980726709e-05,1,183.5097317,180.1573963
28.47500695,28.47504783,4.088704343e-05,1,196.4620428,193.0893115
28.47564987,28.47583451,0.0001846441311,1,210.0819159,206.6861274
28.48142501,28.48148039,5.537665112e-05,1,204.0400453,200.6850597
28.48400257,28.48401546,1.289103969e-05,1,210.2075745,206.8525069
28.48753094,28.48788062,0.0003496840453,1,212.4428803,209.0988145
28.48865128,28.48882862,0.0001773343055,1,223.9380304,220.5762481
28.49088879,28.49106583,0.0001770424138,1,230.5070866,227.1415064
28.49514794,28.49526855,0.0001206154115,1,228.3471804,225.001834
28.50445613,28.50466284,0.0002067152033,1,206.9036837,203.6306895
28.50523495,28.50531659,8.164591657e-05,1,219.856441,216.5605548
28.50547034,28.50563061,0.0001602743851,1,234.8912613,231.5668105
28.51052799,28.51062393,9.594253616e-05,1,229.0682435,225.7692335
28.5132493,28.5134868,0.0002374984661,1,233.3747054,230.0743368
28.51670293,28.51671171,8.779536447e-06,1,234.3460812,231.0522004
28.53183514,28.53213958,0.0003044376293,1,191.1990362,188.0197093
28.53563817,28.5357467,0.0001085291368,1,193.7928743,190.6148396
28.53643626,28.53672016,0.0002838977283,1,206.8776718,203.6754453
28.53902687,28.53905358,2.671397202e-05,1,212.8532655,209.6433973
28.54433176,28.54441225,8.049184353e-05,1,208.23597,205.0426327
28.54453931,28.54454591,6.599689745e-06,1,223.4365398,220.2139025
28.55240109,28.55245332,5.223610942e-05,0,206.7466609,17.81560097
28.55454934,28.55458737,3.803155628e-05,1,214.4081209,197.1955086
28.5563769,28.55641018,3.327917988e-05,1,223.0212945,206.2970801
28.5583808,28.55843736,5.656041893e-05,1,230.5945901,214.388724
28.57072356,28.57073272,9.16872777e-06,0,196.5386339,27.92313453
28.57121999,28.57129245,7.246109163e-05,0,209.3681687,42.3380983
28.57660351,28.57665975,5.623638785e-05,0,203.48049,52.9594309
28.57707885,28.57718183,0.0001029790986,1,217.6594972,165.1440695
28.57728666,28.57728805,1.389821888e-06,1,232.81994,180.4797792
28.58266148,28.58280497,0.0001434966384,1,225.9098234,178.5941593
28.59375625,28.59431582,0.0005595722054,0,197.1866704,53.10802686
28.59876628,28.598781,1.472181225e-05,1,195.15419,146.8176684
28.6039159,28.60441666,0.0005007637788,1,192.8428014,148.9378573
28.6210244,28.62107299,4.859248751e-05,0,153.8969866,46.63904665
28.62780249,28.62794489,0.0001423993603,1,151.3977876,110.2933766
28.63166461,28.63181851,0.0001538991013,1,156.7494044,118.4659178
28.63169298,28.63232266,0.0006296820965,0,171.3597773,52.92713055
28.64053565,28.64067386,0.0001382126329,1,160.8668859,116.0444546
28.64258492,28.64266907,8.415507167e-05,1,170.7485121,127.5849532
28.64268346,28.64274362,6.015923067e-05,1,186.458673,143.3435177
28.65949879,28.65960881,0.0001100163793,1,151.4455158,119.8313618
28.6624617,28.66248502,2.331418661e-05,1,159.207725,129.2239409
28.66443971,28.66452202,8.231331601e-05,1,185.3570531,156.3678435
28.66432284,28.66465832,0.0003354861274,1,169.7040859,140.6847069
28.6718744,28.6719583,8.389883499e-05,0,175.5096861,40.02565051
28.67284049,28.67293242,9.19294827e-05,1,188.3301259,148.9868714
28.6796939,28.67975389,5.999540091e-05,0,179.8920494,49.31803379
28.68437232,28.684386,1.368004246e-05,1,180.5449034,135.3566023
28.68473363,28.68500127,0.0002676411716,0,193.9954977,59.54644131
28.69658021,28.69658426,4.043087399e-06,1,170.7329511,123.1398046
28.69748925,28.69773252,0.0002432712646,1,183.8273547,137.0111805
28.70608579,28.7062301,0.0001443074958,1,172.041631,132.1573215
28.71363027,28.71397938,0.0003491157417,0,163.7234342,49.34518817
28.74156868,28.74171172,0.0001430461319,0,111.6394358,44.05610324
28.75218543,28.7524366,0.000251171421,1,107.7919715,71.60951781
28.75234925,28.75246655,0.0001172999072,1,123.4957941,87.39155098
28.75297843,28.75318469,0.0002062678459,0,136.7430642,50.35078544
28.75417192,28.75479778,0.0006258640497,1,149.7311341,100.4722575
28.78472565,28.78485343,0.0001277783434,0,99.49829705,42.65078266
28.79171116,28.79217591,0.0004647439237,1,103.5637373,66.08627158
28.83971283,28.83975999,4.715156246e-05,0,59.11751193,30.70146548
28.84022937,28.84033999,0.0001106246101,0,73.28426129,45.07785221
28.8647631,28.86479223,2.912723569e-05,1,63.8941872,35.20484741
28.97289727,28.97292723,2.996238677e-05,0,28.88437633,20.38463395
29.01239406,29.01242577,3.17146428e-05,0,32.02612605,25.4099231
29.03116717,29.03137608,0.0002089077116,0,39.11553429,32.9760694
29.08174455,29.08191322,0.0001686746388,0,33.83820616,28.39662106
29.10151837,29.10178996,0.000271594443,0,40.00497814,34.67853639
29.13798191,29.13800733,2.542263413e-05,0,37.98966327,32.80429958
29.14031076,29.14031493,4.164098286e-06,1,52.64369262,21.1765875
29.14086565,29.14096485,9.919352057e-05,0,66.84288944,45.81381747
29.14648528,29.14654762,6.233710809e-05,0,75.25364501,55.89813409
29.14824757,29.14829542,4.785160988e-05,0,87.61005744,68.72083043
29.14833671,29.14835468,1.797364576e-05,0,102.1626584,83.26709877
29.16397227,29.16398114,8.86293184e-06,1,92.83485607,31.16236363
29.18788518,29.18796854,8.335907942e-05,0,75.17804366,53.93221267
29.31577268,29.31583032,5.763592332e-05,0,27.65037731,21.36619779
29.31837009,29.31841797,4.787935729e-05,0,41.33684098,35.08689334
29.32615115,29.3263957,0.000244554423,1,52.5246199,22.06886898
29.32680179,29.32692959,0.0001278008696,0,66.64037472,44.76117626
29.33217485,29.33222102,4.616485591e-05,0,75.33292898,55.14306583
29.33474072,29.3348282,8.748177311e-05,0,86.64611603,67.18531223
29.33582297,29.3358775,5.452547547e-05,0,99.65120118,80.46908672
29.33640947,29.33643588,2.641489741e-05,0,113.2741585,94.22641409
29.34307027,29.34321542,0.0001451516237,0,114.8051167,97.4791381
29.39036976,29.3905414,0.0001716428669,1,65.33766357,25.782331
29.39934054,29.39939775,5.721388119e-05,0,70.57092755,48.17183339
29.42424926,29.42463281,0.0003835417054,0,60.60934899,45.008286
29.42479148,29.42486565,7.41659001e-05,0,74.73389067,59.21614989
29.45512946,29.4551819,5.243524262e-05,1,60.28576308,26.73054042
29.48641065,29.48653606,0.0001254122295,0,50.53826724,33.88574457
29.49986763,29.50007468,0.0002070429086,0,55.13188819,41.19928739
29.56053971,29.56078493,0.0002452225525,1,37.84744871,23.65018634
29.90883086,29.90883829,7.430936438e-06,0,22.45297203,17.4103687
30.04369294,30.04384833,0.0001553858221,1,24.75301728,20.9971333
30.12635266,30.12657424,0.0002215793846,0,25.68346029,17.59484577
30.13475697,30.13479091,3.394019486e-05,0,37.60055398,29.95966464
30.1410193,30.14102158,2.280787095e-06,1,50.11526614,23.32922238
30.15309712,30.15335828,0.0002611587404,1,57.0506383,35.39448432
30.16204468,30.16223159,0.0001869165761,1,65.000367,46.41318791
30.17041735,30.1705209,0.0001035511751,0,70.86502988,30.80694694
30.17702394,30.17713822,0.0001142721478,1,79.08160696,51.71796595
30.19373118,30.1938017,7.052132398e-05,1,74.84523233,54.44594418
30.19619325,30.19645425,0.0002609943679,1,87.65154118,68.06976957
30.20227158,30.2023453,7.371431715e-05,1,94.53418125,76.84954351
30.35925926,30.35949656,0.0002373016909,0,26.18262218,18.04674306
30.48932089,30.48941396,9.306965024e-05,0,23.79343202,18.53535512
30.60591248,30.60593657,2.4085677e-05,0,23.98462921,18.93397497
30.77926754,30.7793527,8.515541428e-05,1,24.26807144,20.99562285
30.89101242,30.89106352,5.1106814e-05,1,25.53045778,22.70608463
30.93647101,30.936481,9.989529136e-06,1,30.93198328,28.12933579
30.94301577,30.94305712,4.134811988e-05,1,44.11641564,41.29078047
31.13236607,31.13242901,6.294248723e-05,1,24.58544273,21.81646096
31.14382883,31.14391265,8.382732633e-05,1,37.16325793,34.36988922
31.15836947,31.15843689,6.741704647e-05,1,45.76698518,42.95696097
31.18310911,31.18386855,0.0007594330249,1,46.95204525,44.13981534
31.18788473,31.18795055,6.581945211e-05,1,59.41030132,56.57384279
31.21357135,31.21360375,3.24045665e-05,1,54.67917491,51.85198004
31.22880646,31.22900089,0.0001944318409,1,58.37868609,55.54431463
31.23171885,31.2318157,9.685037085e-05,1,71.54390352,68.68391701
31.24974757,31.24977035,2.277782312e-05,1,68.25691087,65.40333857
31.27771345,31.2778119,9.845115675e-05,1,58.3581099,55.52381768
31.2853354,31.28544857,0.0001131685409,1,67.2309508,64.379396
31.29172672,31.29208976,0.0003630345392,1,76.12229094,73.25343665
31.30199801,31.30201358,1.556507885e-05,1,79.45294821,76.57761601
31.30252938,31.30261032,8.094454174e-05,1,94.72588857,91.82083645
31.30734178,31.30736374,2.196330116e-05,1,102.7741373,99.8534252
31.31254139,31.3126492,0.0001078071771,1,109.4179472,106.484308
31.32446924,31.32449356,2.432089118e-05,1,103.867136,100.9443008
31.32943612,31.32944871,1.258968837e-05,1,110.8072252,107.870886
31.35066158,31.35068891,2.732841024e-05,1,91.18287188,88.28472311
31.355003,31.35507823,7.522628295e-05,1,100.2735704,97.35773225
31.35654703,31.35654923,2.202338999e-06,0,112.154328,17.57416651
31.35824926,31.35911898,0.0008697208964,1,124.6901919,107.5814966
31.36313464,31.36315801,2.336952722e-05,1,129.833951,114.0319784
31.3761629,31.37620803,4.513280492e-05,1,117.8562927,105.0203095
31.41678096,31.41678105,9.46549158e-08,0,71.29973414,21.88212784
31.42658172,31.42722371,0.0006419843049,1,76.0153756,57.51011315
31.43983623,31.4398559,1.967766666e-05,1,76.14528098,61.28096179
31.52626307,31.52649683,0.0002337648405,1,35.90757831,30.98727895
31.53554493,31.53567258,0.0001276523315,0,45.82842095,19.21398633
31.55266972,31.55272604,5.632483907e-05,0,49.47452077,29.09903757
31.68325967,31.68328424,2.456422382e-05,1,26.82496841,22.12289578
31.69584414,31.69586791,2.377790562e-05,1,38.6071333,34.31139915
31.72136984,31.72143303,6.318292124e-05,0,40.95680583,18.33583634
31.7235892,31.72404877,0.0004595628054,0,54.2090876,32.32233955
31.72737469,31.72756065,0.0001859623706,1,66.85118384,36.65494777
